
Indicatif présent
Premier groupe

abiter
P6	espristrent (1)

esprover
P4	esprovames (2)
P6	esproverent (2)

espäorir
P3	espoori (1)

essaucier
P3	essauça (1)

establir
P3	establi (3)
P6	establirent (1)

esteindre
P3	esteinst (1)

estendre
P3	estendi (2)
P6	estendirent (1)

estovoir
P3	estut (1)

estrangler
P3	estrangla (1)

estre1
P1	fui (13)
P2	fus (3)
P3	fu (565)
P4	fumes (7), fusmes (2)
P5	fustes (2)
P6	furent (130)

estreindre
P3	estreinst (1)
P6	estreinstrent (1)

estriver
P6	estriverent (1)

esvanöir
P3	esvanui (8), esvanuï (1)
P6	esvanuirent (1)

esveillier
P3	esveilla (3), esvella (1)
P6	esveillierent (3), revellierent (1)

faire
P1	fis (2)
P2	feïs (6), feïz (1)
P3	fist (199)
P4	feïmes (2)
P5	feïstes (3)
P6	firent (51), fissent (1)

falir
P3	failli (3)

feindre
P6	feinstrent (1)

ferir
P3	feri (9)
P6	ferirent (1)

fermer
P3	frema (1)

finer
P3	fina (2)

fondre
P3	fondi (1)

former
P3	forma (1)

fremir
P3	fremi (1)

froissier
P3	froisça (1)

fuir
P1	fui (4)
P3	fui (3)
P6	enfoïrent (1)

fïer
P3	fia (1)

garder
P1	gardai (1)
P3	garda (3)
P6	garderent (2)

gaster
P6	guasterent (1)

gemir
P6	gemirent (1)

gerir
P3	gueri (2)

geter
P4	getames (1)

glorefiier
P3	gloirefia (1)
P6	gloirefierent (4)

gracier
P3	gracia (1)
P6	gracierent (6)

graciier
P3	gracia (1)

grever
P3	greva (1)
P6	greverent (1)

gäaignier1
P3	gaaigna (1)

hardir
P6	hardirent (1)

haster
P3	hasta (1)

haucier
P3	hauça (2)

herbergier
P3	herberja (2), herberga (2)

issir
P3	issi (25)
P4	issimes (1)
P6	issirent (7), issisent (1), ississent (1)

jesir
P3	gist (7), jut (6)

jeter
P3	geta (8), gieta (2)
P6	geterent (4), gieterent (2)

jurer
P3	jura (4)
P6	jurerent (1)

jëuner
P3	jeuna (2)

lacier
P6	lacierent (1)

laidengier
P3	leidenga (1), laidenja (1)
P6	laidengierent (1)

laissier
P1	lessai (1), laissai (1)
P2	lessas (1)
P3	lessa (39)
P6	lessierent (21)

laver
P3	lava (2)
P6	laverent (1)

lechier
P3	lesça (1)

lever
P3	leva (29)
P4	levames (1)
P6	leverent (4)

liier3
P3	lia (1)
P6	lierent (2)

lire1
P3	list (1), lut (1)

livrer
P6	livrerent (1)

loisir1
P3	lut (2)

löer1
P3	loa (4)
P6	loerent (8)

maintenir
P3	maintint (1), meintint (1)

mander
P3	manda (18)
P6	manderent (1)

mangier
P3	menga (5), menja (1)
P4	menjames (1)
P5	mengastes (1)
P6	mengierent (5)

marïer
P3	maria (1)

mener
P3	mena (13)
P6	menerent (7)

mentir
P3	menti (1)

mercïer
P3	mercia (1)

mesfaire
P6	meffirent (1)

metre2
P2	mis (1), meïs (1)
P3	mist (51)
P6	mistrent (32), misent (3)

monter
P3	monta (5), monte (1)

morir
P3	morut (6)
P6	morurent (2)

mostrer
P1	mostrai (1)
P2	mostras (1)
P3	mostra (8)
P6	mostrerent (4)

movoir
P3	mut (5)
P4	meümes (3)
P6	murent (3)

müer
P3	mua (2)

nagier
P3	naja (1)

noiier2
P3	noia (1)
P6	noierent (1)

nomer
P3	noma (1)

noncier1
P3	nonça (4), noncha (1)
P6	noncierent (7)

noter2
P3	nota (1)
P6	noterent (1)

oblïer
P3	oublia (1)

obëir
P2	obeïs (1)

ocire
P1	ocis (1)
P3	ocist (4)
P6	ocistrent (2)

ofrir
P3	offri (1)
P6	offrirent (1)

oindre
P3	oinst (2)
P6	oinst (1)

onorer
P3	honora (2)
P6	honeurent (2)

ordener
P3	ordena (2)
P6	ordenerent (2)

orgoillir
P3	orgueilli (1)

oser
P3	osa (9)
P5	osastes (1)
P6	oserent (8)

oster2
P2	ostas (1)
P3	osta (5)
P6	osterent (1)

otroiier
P3	otroia (15)
P6	otroierent (2)

ovrer
P3	ovra (1)
P6	ovrerent (1)

ovrir
P3	ovri (4)
P6	ovrirent (1)

oïr
P3	oï (10)
P4	oïmes (1)
P6	oïrent (2)

paiier
P3	paia (1)

pardoner
P1	pardona (1)
P3	pardona (3)
P6	pardonerent (1)

parfaire
P6	parfirent (1)

parler
P1	parlai (1)
P3	parla (53)
P6	parlerent (8)

parmanoir
P3	parmest (1)

paroir
P3	parut (1)

partir
P1	parti (1)
P3	parti (17), ﻿parti (1)
P4	partimes (1)
P6	partirent (11), ﻿partirent (2)

parvenir
P3	parvint (6)
P6	parvindrent (3)

pasmer
P3	pasma (1)

passer1
P3	passa (4)
P6	passerent (2)

pechier
P4	pechames (1)

peler2
P3	pela (1)

pendre
P3	pendi (2)
P6	pendirent (1)

penser
P3	pensa (22)
P6	penserent (3)

perdre
P3	perdi (1), perdit (1)
P6	perdirent (1)

perir
P6	perirent (1)

plaindre
P6	pleinstrent (1)

plaire
P3	plot (10)
P6	plaierent (1)

ploiier
P3	plaia (1)

plorer
P3	plora (1)

plovoir
P3	plut (2)

poindre
P3	poinst (1)

porchacier
P3	porchaça (2)

porpenser
P3	porpensa (5)
P6	porpenserent (3)

porter
P1	portai (1)
P3	porta (7)
P6	porterent (2)

prendre
P2	preïs (1)
P3	prist (87)
P4	preïsmes (1)
P6	pristrent (31), preerent (1)

presenter
P3	presenta (1)
P6	presenterent (1)

prester
P1	prestai (1)
P3	presta (1)
P6	presterent (1)

priier
P1	prié (1), priai (1)
P3	proia (41), pria (1), prioa (1)
P4	proiames (1)
P6	proierent (24), priierent (2)

prinseignier
P3	prensignast (1)

profetisier
P3	prophetiza (1)

proiier
P6	prooient (1)

prometre
P1	promis (1)
P3	promist (2), proumist (1)
P6	proumistrent (1)

prover
P3	prova (3)

prëechier
P3	preescha (1)
P6	preechierent (1)

pöoir
P1	poi (1)
P3	pot (34), pout (3)
P4	peümes (2)
P6	porent (18), porrent (6)

querre
P3	quist (4), qist (1)
P6	qistrent (3)

rachater
P2	rachatas (1)
P3	rachata (3)

rafubler
P3	rafubla (1)

raisnier
P6	resnierent (1)

raler
P3	rala (5)
P4	ralames (1)
P6	ralerent (5)

ramener
P3	ramena (1)
P6	ramena (1)

rapaisier
P6	rapaisierent (1)

raporter
P6	raporterent (1)

rassëoir
P3	rassist (1)

ravoir1
P3	rot (1)

ravoir2
P3	rot (2)

rebaillier
P3	rebailla (1)

reboter
P3	rebouta (1)

recevoir
P3	reçut (21), rechut (3)
P6	reçurent (3), reciurent (1)

recomencier
P3	recomença (6), recoumença (1)
P6	recomencierent (1)

reconoistre
P3	reconut (5)
P6	reconurent (1)

reconter
P3	raconta (9), raconte (4), reconta (3)
P6	raconterent (6), racontent (1), reconterent (1)

recorder
P3	recorda (1)

recovrer
P3	recovra (2)

redire
P3	redist (1)

redoter1
P2	redoutas (1)

redrecier
P3	redreça (1)

refaire2
P6	refirent (1)

refrener
P3	refrena (1)

refuser
P3	refusa (4)

regaitier
P3	regeta (1)

regarder
P3	regarda (9), resgarda (8)
P6	regarderent (4)

regner
P3	regne (1)

rejehir
P3	regehi (3)
P6	regehirent (2)

rejeter
P3	regieta (1)

relever
P3	releva (2)
P6	releverent (2)

remander
P3	remanda (2)
P6	remanderent (1)

remanoir
P3	remest (10)
P6	remistrent (3), remenerent (1)

remener
P3	remena (2)

removoir
P3	remut (1)

rendre
P2	rendi (1), rent (1)
P3	rendi (30), rendist (3)
P6	rendirent (5)

renföir
P6	renfoïrent (1)

renomer
P3	renonça (1)

renoncier
P3	renonça (1)
P6	renoncierent (1)

rentrer
P3	rentra (2)
P6	rentrerent (3)

repaire
P1	repaira (1), repairai (1)
P3	repaira (13), repera (1)
P4	repairames (1)

repairier
P1	repeirames (1)
P3	repeira (10), repera (9), repaira (6)
P6	repairierent (9), repeirierent (4), reperierent (2), re﻿pairierent (1)

repentir
P3	repenti (1)
P6	repentirent (1)

repondre
P3	repost (2)

reporter
P3	raporta (1)
P6	reporterent (2)

reposer
P3	reposa (1)
P6	reposerent (1)

reprendre1
P3	reprist (1)
P6	repristrent (3)

requerre
P3	requist (9), reqist (1)
P5	requeïstes (1)
P6	reqierent (1), reqistrent (1)

resalir
P3	resailli (2)

resemer
P6	resemerent (1)

resjöir
P3	resjoï (1)

resoignier
P3	resoigna (1)

resplendir
P3	resplendi (3)

respondre1
P1	respondi (2)
P3	respondi (95), respandi (1)
P6	respondirent (17)

ressaiier
P6	ressaierent (1)

restre
P3	refu (1)
P6	restrestrent (1)

resusciter
P3	resuscita (10)
P5	resuscites (1)

retenir
P3	retint (2)

retorner
P3	retorna (8)
P6	retornerent (4)

retraire
P3	retraist (2), retrest (1)
P6	retrestrent (1)

revenir
P3	revint (25)
P4	revenimes (1)
P6	revindrent (7), revenist (1)

revoloir
P3	revout (1)

rissir
P3	rissi (1)

rober
P5	reubastes (1)

roster1
P1	rostai (1)

rover
P3	rova (2)

sacrer
P3	sacra﻿ (1), sacra (1)

saisir
P3	seisi (1)

salir1
P6	saillirent (1)

salir2
P3	sailli (4), salli (1)
P6	saillirent (2)

salüer
P3	salua (1)

savoir
P3	sot (52), sout (1)
P6	sorent (30)

seignier
P3	seigna (2)

sejorner
P3	sejorna (1)

sembler
P3	sambla (5), sembla (4)

sentir
P3	senti (13)
P4	sentimes (1)
P6	sentirent (2)

sermoner
P3	sermona (1)

servir
P3	servi (2)
P6	servirent (1)

sevrer
P3	sevra (1)

sivre
P3	sivi (1)
P6	sivirent (2), sivoient (2), suirent (1)

sofire
P3	sosfist (1)

sofler
P3	soffla (2)

sofrir
P3	soffri (4), sosfri (1), souffri (1)

sordre
P3	sorst (1)

sormonter
P3	sormonta (2)

sorvenir
P6	sorvindrent (2)

soshaucier
P3	sozhauça (1)

soslever
P3	sosleva (1)

sosmetre1
P6	sosmistrent (1)

sospendre
P3	sospendi (1)

sovenir
P3	sovint (6), souvint (1)
P6	sovint (1)

säoler
P6	saoulerent (1)

taire
P3	teut (2), teüt (2)
P4	teümes (1)
P6	teurent (3), teürent (1)

targier1
P3	tarjast (1)

targier2
P3	tarja (1)

tencier
P6	tencierent (2)

tendre1
P3	tendi (14)
P6	tendirent (4)

tenir1
P1	ting (1)
P3	tint (16)
P6	tindrent (5)

tenter
P3	tempta (1), temta (1)

tesmoignier
P6	tesmoignierent (1)

tochier
P3	toucha (1)

tolir
P3	toli (1)
P5	tolistes (1)

toner
P3	touna (1)

tormenter
P6	tormentent (1)

torner
P3	torna (17)
P6	tornerent (5)

traire
P3	trest (15), traist (1), tret (1)
P6	trestrent (13), traistrent (1)

trait
P3	treit (1)

traitier
P3	treita (1)

trametre
P3	tramist (1)

translater
P3	translata (3)

travaillier
P6	traveillierent (1)

trebuchier
P3	trebucha (1)
P6	trebucierent (1)

trembler1
P5	tramblames (1)
P6	tramblerent (1)

trenchier1
P3	trencha (1)
P6	trencha (1)

tresmüer
P3	tresmua (1)

trespasser
P2	trespassas (1)
P3	trespassa (12)
P4	trespassames (1)
P6	trespasserent (2)

trover
P1	trovai (8)
P3	trova (37)
P4	trovames (5)
P6	troverent (28)

träiner
P6	trainerent (1)

veillier2
P6	veillierent (1)

veintre
P3	venqui (1)

vendre
P3	vendi (2)

vengier
P3	venga (1)

venir
P1	ving (5)
P2	venis (3)
P3	vint (233)
P4	venimes (6)
P5	venistes (2)
P6	vindrent (75), vinrent (1)

vestir
P3	vesti (4)
P6	vestirent (1), vesquirent (1)

vivre1
P3	vesqui (8), vesqi (2)
P5	vesqui (1)

voir
P3	vit (1)

voler
P3	vola (2)

voloir
P1	voil (1)
P2	vousis (1)
P3	vout (60), volt (6)
P5	vousistes (1)
P6	voudrent (7), vourent (1)

vomir
P3	womi (1)

vëoir
P1	vi (9), viç (9)
P2	veïs (2)
P3	vit (137), revist (1)
P4	veïmes (11), veïsmes (1)
P6	virent (67)

vöer1
P3	voa (1)

öir
P1	oï (4)
P3	oï (111)
P4	oïmes (1), oïsmes (1)
P6	oïrent (29)

Deuxième groupe

dire
P1	dis (5), diz (1)
P2	deïs (3)
P3	dist (405), dit (13)
P4	deïsmes (1)
P6	distrent (72)

tenir1
P1	ting (1)
P3	tint (16)
P6	tindrent (5)

venir
P1	ving (5)
P2	venis (3)
P3	vint (233)
P4	venimes (6)
P5	venistes (2)
P6	vindrent (75), vinrent (1)

öir
P1	oï (4)
P3	oï (111)
P4	oïmes (1), oïsmes (1)
P6	oïrent (29)

Troisième groupe

croire
P1	crui (2)
P3	crut (10)
P6	crurent (2)

entendre
P3	entendi (20)
P5	entendez (1)
P6	entendirent (3)

metre2
P2	mis (1), meïs (1)
P3	mist (51)
P6	mistrent (32), misent (3)

recevoir
P3	reçut (21), rechut (3)
P6	reçurent (3), reciurent (1)

repondre
P3	repost (2)

vëoir
P1	vi (9), viç (9)
P2	veïs (2)
P3	vit (137), revist (1)
P4	veïmes (11), veïsmes (1)
P6	virent (67)

Les auxiliaires avoir et être

avoir
P1	oi (7)
P3	ot (240), eüst (1), out (1), eut (1)
P4	eümes (6), eüsmes (1)
P5	eüstes (1)
P6	orent (58), aeurent (1), eurent (1)

estre1
P1	fui (13)
P2	fus (3)
P3	fu (565)
P4	fumes (7), fusmes (2)
P5	fustes (2)
P6	furent (130)

Les verbes irréguliers

aler
P1	alai (6)
P3	ala (130)
P4	alames (10)
P6	alerent (44)

devoir
P3	dut (5)
P4	deümes (1)
P6	durent (2)

faire
P1	fis (2)
P2	feïs (6), feïz (1)
P3	fist (199)
P4	feïmes (2)
P5	feïstes (3)
P6	firent (51), fissent (1)

pöoir
P1	poi (1)
P3	pot (34), pout (3)
P4	peümes (2)
P6	porent (18), porrent (6)

savoir
P3	sot (52), sout (1)
P6	sorent (30)

voloir
P1	voil (1)
P2	vousis (1)
P3	vout (60), volt (6)
P5	vousistes (1)
P6	voudrent (7), vourent (1)


Indicatif futur
Premier groupe

abiter
P3	habitera (1)

acroistre
P3	acroistra (1)

aler
P2	iras (3)
P3	ira (1)
P4	irons (1)
P6	iront (1)

amenuisier
P6	amenuiseront (1)

anuitier
P3	anoientira (1)

ardre
P1	arderai (1)

assoagier
P1	assoagerai (1)

atendre
P1	atendrai (1), atenderai (1)

atorner
P1	atornerai (1)

atraire
P3	atrera (1)

avoir
P1	aurai (3)
P2	auras (1)
P3	aura (5)
P5	auroiz (2), aurez (1)
P6	auront (5), averont (2)

batre
P1	baterai (1)

boivre
P1	beverai (1)

chanter
P1	chanterai (1)
P4	chanterons (1)

comander
P3	comandera (1)

combrisier
P1	combrisserai (1)

conoistre
P5	conisteroiz (1)
P6	conoisteront (1)

conter
P1	conterai (22), conterei (3), conteré (1)
P3	conterai (1), conteré (1)

controver
P1	controverei (1)

covenir
P1	covendra (1)
P3	covendra (2)

covoitier
P3	couvoite (1), covoitera (1)

criembre
P1	cremirai (1)

croire
P1	croirai (1)
P3	croira (3)
P4	croirons (1)

deguerpir
P3	deguerpira (1)

descendre
P3	desfendera (1)

despoillier
P3	despoillera (1)

dire
P1	dirai (21)
P2	diras (2)
P4	dirons (2)

doner
P3	donra (1), donrai (1)
P4	donrons (3)

durer
P3	duerra (1)
P6	duerront (1)

emporter2
P4	emporterons (1)

encuser
P1	encuserai (1)

enseignier
P1	ensegnerai (1)

entendre
P4	entenderons (1)

entrelaissier
P1	entrelesserai (1)

entrer
P1	enterrai (2)

enväir
P6	envaïront (1)

eschaper
P4	eschapons (1)

escomeniier
P1	escumenierai (1)

escouter
P5	escoutez (1)

esgarder
P5	esgarderons (1)

espargnier
P1	espargnerai (1)

essaucier
P1	essaucerai (1)

estre1
P1	serai (3), seré (1)
P2	seras (5), serras (2)
P3	sera (23), serra (3), iert (1)
P6	seront (10), serront (3)

faire
P1	ferai (6)
P2	feras (2)
P3	fera (6)
P5	feroiz (1)
P6	feront (3)

falir
P3	faudra (1)

ferir
P3	ferra (1)

fuir
P4	fuirons (1)

garder
P1	garderai (3)

glorefiier
P1	gloirefierai (1)

issir
P1	istrai (2)
P3	istera (1)
P6	isteront (2), istront (2)

laiier2
P2	leiras (1)

laissier
P4	lairons (1)
P6	lesseront (1)

lever
P3	levera (1)

lire1
P2	liras (1)

löer2
P1	loerai (2)
P6	loeront (1)

mangier
P1	mengerai (2)
P4	mengerons (2)
P6	mengeront (1)

mentir
P1	mentirai (1)

metre2
P1	meterai (1)

morir
P1	morras (1)
P2	morras (1)

onorer
P1	honoerrai (1)

otroiier
P1	otrierai (1)

parler
P1	parlerai (1)
P5	parlerons (1)

partir
P5	partiroiz (1)

passer1
P2	passeras (1)

perdre
P6	perderont (1)

perir
P2	periras (1)

peser
P3	pesera (1)

plaire
P3	plera (2), plaira (1), pleira (1)

poindre
P3	poindera (1)

porter
P1	porteras (1)
P5	porterez (1)
P6	porteront (1)

prendre
P3	prendra (6)
P4	prendrons (1)
P5	prenderas (1)

prester
P1	presterai (1)
P2	presteras (1)

priier
P4	proierons (1)

prëechier
P4	prenderons (1)

pöoir
P1	porrai (2), porai (1)
P2	porras (2)
P3	porra (2)
P5	porrez (1), porroiz (1)

ravoir2
P1	raurai (1)

recevoir
P1	recevrai (1)
P3	recevera (1)

reconter
P1	raconterai (1), raconterei (1), reconterai (1)
P2	raconteras (1)

refaire2
P1	referai (1)

relaiier
P5	releroiz (1)

rendre
P1	renderai (1)
P3	rendra (1)

repairier
P2	repaireras (1)
P4	repairons (1)

resusciter
P1	resusciterei (1)

revenir
P1	revendrai (2)
P5	revendras (1)

savoir
P1	saurai (2)
P3	saura (1)
P5	sauroiz (1)

sembler
P6	sambleront (1)

servir
P1	servirai (2)
P3	servi (1)

sofrir
P2	soufferras (1)
P3	sosferra (1)
P6	sofferront (1)

sorprendre
P6	serviront (1)

taire
P1	tairai (1)

targier2
P1	targerai (1)

tenir1
P1	tenrai (1), tendrai (1)
P3	tendra (1)
P6	tendront (1)

tesmoignier
P3	tesmoignera (1)

trenchier1
P4	trencherons (1)

trespasser
P1	trespasserai (1)

trespercier
P1	trespercerai (1)

trover
P1	troveras (1)
P2	troveras (1)
P5	troveroiz (1)

veintre
P6	veinteront (1)

venir
P1	vendrai (3)
P2	vendras (3)
P3	vendra (2)
P6	vendront (2)

vivre1
P2	viveras (1)

voloir
P1	voldrai (1), voudrai (1)
P3	voudra (3)
P5	voudroiz (1)

vëoir
P1	verrai (1)
P5	verroiz (2)
P6	verront (1)

öir
P4	orrons (1)
P5	orrez (1), orroiz (1)
P6	orront (1)

Deuxième groupe

dire
P1	dirai (21)
P2	diras (2)
P4	dirons (2)

tenir1
P1	tenrai (1), tendrai (1)
P3	tendra (1)
P6	tendront (1)

venir
P1	vendrai (3)
P2	vendras (3)
P3	vendra (2)
P6	vendront (2)

öir
P4	orrons (1)
P5	orrez (1), orroiz (1)
P6	orront (1)

Troisième groupe

croire
P1	croirai (1)
P3	croira (3)
P4	croirons (1)

entendre
P4	entenderons (1)

metre2
P1	meterai (1)

recevoir
P1	recevrai (1)
P3	recevera (1)

vëoir
P1	verrai (1)
P5	verroiz (2)
P6	verront (1)

Les auxiliaires avoir et être

avoir
P1	aurai (3)
P2	auras (1)
P3	aura (5)
P5	auroiz (2), aurez (1)
P6	auront (5), averont (2)

estre1
P1	serai (3), seré (1)
P2	seras (5), serras (2)
P3	sera (23), serra (3), iert (1)
P6	seront (10), serront (3)

Les verbes irréguliers

aler
P2	iras (3)
P3	ira (1)
P4	irons (1)
P6	iront (1)

faire
P1	ferai (6)
P2	feras (2)
P3	fera (6)
P5	feroiz (1)
P6	feront (3)

pöoir
P1	porrai (2), porai (1)
P2	porras (2)
P3	porra (2)
P5	porrez (1), porroiz (1)

savoir
P1	saurai (2)
P3	saura (1)
P5	sauroiz (1)

voloir
P1	voldrai (1), voudrai (1)
P3	voudra (3)
P5	voudroiz (1)

Conditionnel
Premier groupe

aemplir
P6	aempliroient (1)

aler
P1	iroie (1)
P3	iroit (9)
P4	irions (1)
P6	iroient (3)

amender
P3	amenderoit (1)

amenrir
P1	amenroie (1)

apeler
P3	apeleroit (1)

aporter
P6	aporteroient (1)

aquerre
P3	aqerroit (1)

assembler
P6	assembleroient (1)

avoir
P2	auroies (1)
P3	auroit (14), averoit (3)
P4	aurions (1)
P6	auroient (3)

blasmer
P6	blasmeroient (1)

boivre
P3	beveroit (1)

caroler
P6	karoleroient (1)

comander
P3	conmanderoit (1)

confermer
P2	conferme (1)

conter
P1	conteroie (1)

corrocier
P3	corroceroit (1)

covenir
P3	covendroit (6)

croire
P2	creroies (1)

deguerpir
P3	deguerpiroit (1)

demorer
P6	demoerroient (1)

departir
P3	departiroit (3)

depecier
P3	depecheroit (1)
P6	depecheroient (1)

despire
P3	despiroit (1)
P6	desposeroient (1)

destruire
P3	destruiroit (1)

devoir
P2	deveroies (1)
P3	deveroit (3), devroit (2)
P6	devroient (2), deveroient (1)

devorer1
P6	devoroient (1)

dire
P1	diroie (6)
P3	diroit (3)
P6	diroient (1)

doner
P3	donroit (3)

dormir
P3	dormiroit (1)

embatre
P3	embatroit (1)

emporter2
P6	emporteroient (2)

encontrer
P4	encontrames (1)

enflamer
P6	enflameroient (1)

ensivre1
P3	ensivroit (2)

entendre
P3	entenderoit (1)

entrer
P3	enterroit (1)

entretenir
P6	entretendroient (1)

envoiier
P3	envoieroit (2)

eslire
P3	esliroit (1)

esprover
P3	esproveroit (4)

estre1
P1	seroie (1)
P2	seroies (1)
P3	seroit (40), serroit (5)
P6	seroient (2)

faire
P3	feroit (15)
P6	feroient (9)

falir
P3	faudroit (1)

ferir
P4	ferions (1)

garder
P3	garderoit (2)

grever
P3	greveroit (1)
P6	greveroient (1)

herbergier
P3	herbergeroit (1)

issir
P3	isteroit (1)

jurer
P3	juroit (1)

jöer
P6	joeroient (1)

laiier2
P3	leiroit (1)

laissier
P3	lairoit (1)
P6	lesseroient (1)

lever
P3	leveroit (1)

mangier
P3	mengeroit (3)
P6	menjoient (1)

mener
P3	menroit (2)
P6	menroient (1)

metre2
P3	meteroit (1), metroit (1)

morir
P3	morroit (1)

moster
P1	mosterroie (1)

movoir
P6	moveroient (1)

ocire
P3	ociroit (1), ocirroit (1)
P6	ociroient (1), ocirroient (1)

oser
P1	oseroie (1)
P3	oseroit (1)
P6	oseroient (1)

pardoner
P3	pardonroit (1)

parmanoir
P3	parmeindroit (1), parmanroit (1)

partir
P3	partiroit (2)

plaire
P3	pleiroit (1)

porchacier
P6	porchaceroient (1)

porter
P3	porteroit (1)

prendre
P2	prent (1)
P3	prendroit (1), prenderoit (1)
P6	prenderoient (4), prendroient (2)

pöoir
P1	porroie (1), poroie (1)
P3	porroit (29), poroit (2)
P4	porrions (1)
P6	porroient (5), poroient (1)

rachater
P3	rachateroit (1)

ravoir2
P2	raveroies (1)
P6	raveroient (1)

recevoir
P3	receveroit (2)
P6	recevroient (1)

reconter
P1	raconteroie (1)

recovrer
P6	recoverroient (1)

refuser
P3	refuseroit (1)

remanoir
P3	remanroit (1)

repairier
P3	repaireroit (3), repairoit (2)

repondre
P3	repondroit (1)

reporter
P6	reporteroient (1)

reposer
P3	reposeroit (1)

requerre
P3	requeroit (2)
P6	reqeroient (1)

respasser
P3	respasseroit (1)

restorer
P3	restoerroit (1)

retenir
P3	retendroit (1)

revenir
P6	revendroient (2)

räemplir
P3	raempliroit (1)

savoir
P3	sauroit (4)
P6	sauroient (1)

secorre1
P3	secoroit (1)

servir
P3	serviroit (2)

sofire
P3	sousfiroit (1)

sofrir
P1	soffroit (1), sosferroie (1)
P3	sofferoit (1)
P6	sofferroient (1)

sostraire
P6	soztreroient (1)

sovenir
P3	souvendroit (1)

tenir1
P3	tendroit (1)

tesmoignier
P3	tesmoigneroit (3)
P6	tesmoigneroient (2)

tolir
P3	toudroit (1)
P6	toudroient (1)

torner
P6	torneroient (1)

trespasser
P3	trespasseroit (3)

trestorner
P6	trestorneroient (1)

trover
P1	troveroie (1)
P2	troveroit (1)
P3	troveroit (1)
P6	troveroient (1)

valoir
P3	vaudroit (1)

veintre
P3	veinteroit (1)
P6	vendroient (1)

venir
P3	vendroit (4)
P6	vendroient (5)

vivre1
P3	viveroit (1)

voloir
P1	voudroie (4)
P3	voudroit (6)
P4	voudrions (2)

vëoir
P3	verroit (1)
P6	verroient (1)

öir
P3	orroit (1)
P4	orrions (1)

Deuxième groupe

dire
P1	diroie (6)
P3	diroit (3)
P6	diroient (1)

tenir1
P3	tendroit (1)

venir
P3	vendroit (4)
P6	vendroient (5)

öir
P3	orroit (1)
P4	orrions (1)

Troisième groupe

croire
P2	creroies (1)

entendre
P3	entenderoit (1)

metre2
P3	meteroit (1), metroit (1)

recevoir
P3	receveroit (2)
P6	recevroient (1)

repondre
P3	repondroit (1)

vëoir
P3	verroit (1)
P6	verroient (1)

Les auxiliaires avoir et être

avoir
P2	auroies (1)
P3	auroit (14), averoit (3)
P4	aurions (1)
P6	auroient (3)

estre1
P1	seroie (1)
P2	seroies (1)
P3	seroit (40), serroit (5)
P6	seroient (2)

Les verbes irréguliers

aler
P1	iroie (1)
P3	iroit (9)
P4	irions (1)
P6	iroient (3)

devoir
P2	deveroies (1)
P3	deveroit (3), devroit (2)
P6	devroient (2), deveroient (1)

faire
P3	feroit (15)
P6	feroient (9)

pöoir
P1	porroie (1), poroie (1)
P3	porroit (29), poroit (2)
P4	porrions (1)
P6	porroient (5), poroient (1)

savoir
P3	sauroit (4)
P6	sauroient (1)

voloir
P1	voudroie (4)
P3	voudroit (6)
P4	voudrions (2)

Impératif
Premier groupe

abaissier
P2	abesse (1)

abandoner
P2	abandone (1)

acorre
P5	acorez (2)

aemplir
P2	aemplis (1)

aidier
P2	aïde (3)

aler
P2	va (7)
P4	alons (1)
P5	alez (10)

amender
P5	amendez (1)

amenistrer
P2	amenistre (1)

anoncier
P2	anonciez (1)

apareillier1
P5	aparelliez (1), apareilliez (1)

arester
P2	arreste (1)

atargier
P2	atarge (1)

ateler
P2	atelez (1)

atendre
P2	aten (1)

atochier
P2	atouche (1)

avironer
P2	avirone (1)

avoir
P2	aies (5)
P5	aiez (3)

batisier
P2	baptize (1)

benëir
P4	beneïssons (1)

chaver
P5	chavez (1)

comander
P2	comande (2), conmande (1)
P5	conmandez (1)

comencier
P2	conmence (1)

conter
P2	conte (1)

corrocier
P5	corrociez (1)

criembre
P2	criem (1)

croire
P2	creez (1)
P5	creez (1)

cuidier1
P5	cuidiez (1)

deguerpir
P2	deguerpiz (1)

delivre1
P2	delivre (1)

delivrer
P2	delivre (7)

demander
P2	demande (1)

dementer
P2	demente (1)

demostrer
P2	demostre (1)

departir
P2	depart (2), depar (1)
P4	departons (1)

deschargier
P5	descharchiez (1)

desesperer
