A initiale en hiatus Mot	Nombres d'occurrences en ei	Nombre d'occurrences total
alaine (aleine) : alaine, 
arderai (ardre) : arderai, 
assailloient (assalir) : assailloient, 
assoagerai (assoagier) : assoagerai, 
atendrai (atendre) : atendrai, atenderai, 
atornerai (atorner) : atornerai, 
avaines (avoine) : avaines, 
baterai (batre) : baterai, 
chaaire (chaere) : chaaire, 
champaignes (champagne) : champaignes, champaigne, 
chanterai (chanter) : chanterai, 
compaignie (compagnie) : compaignie, conpaignie, compaignies, conpaignies, compaigniez, 
compaignons (compagnon) : compaignons, conpaignons, compaignon, compains, 
demandai (demander) : demandai, 
espargnerai (espargnier) : espargnerai, 
essaucerai (essaucier) : essaucerai, 
faillir (falir) : faillir, failli, faillent, failliz, 
gardai (garder) : gardai, garderai, 
habitai (abiter) : habitai, 
mengerai (mangier) : mengerai, 
parlai (parler) : parlai, Parlerai, 
rarestai (arester) : rarestai, 
raurai (ravoir2) : raurai, 
reclaiment (reclamer) : reclaiment, reclaime, 
resailli (resalir) : resailli, 
sai (savoir) : sai, saurai, 
sailli (salir2) : sailli, saillirent, saillist, 
saillirent (salir1) : saillirent, 
targerai (targier2) : targerai, 
trespasserai (trespasser) : trespasserai, 
